date;state;country;confirmed
2020-03-28;Queensland;Australia;625
2020-03-28;Reunion;France;183
2020-03-28;Saint Barthelemy;France;5
2020-03-28;Saint Pierre and Miquelon;France;0
2020-03-28;Saskatchewan;Canada;134
2020-03-28;Shaanxi;China;253
2020-03-28;Shandong;China;772
2020-03-28;Shanghai;China;485
2020-03-28;Shanxi;China;135
2020-03-28;Sichuan;China;548
2020-03-28;Sint Maarten;Netherlands;3
2020-03-28;South Australia;Australia;287
2020-03-28;St Martin;France;11
2020-03-28;Tasmania;Australia;62
2020-03-28;Tianjin;China;161
2020-03-28;Tibet;China;1
2020-03-28;Turks and Caicos Islands;United Kingdom;4
2020-03-28;Victoria;Australia;685
2020-03-28;Western Australia;Australia;278
2020-03-28;Xinjiang;China;76
2020-03-28;Yukon;Canada;4
2020-03-28;Yunnan;China;180
2020-03-28;Zhejiang;China;1251
2020-03-28;no;Afghanistan;110
2020-03-28;no;Albania;197
2020-03-28;no;Algeria;454
2020-03-28;no;Andorra;308
2020-03-28;no;Angola;5
2020-03-28;no;Antigua and Barbuda;7
2020-03-28;no;Argentina;690
2020-03-28;no;Armenia;407
2020-03-28;no;Austria;8271
2020-03-28;no;Azerbaijan;182
2020-03-28;no;Bahamas;10
2020-03-28;no;Bahrain;476
2020-03-28;no;Bangladesh;48
2020-03-28;no;Barbados;26
2020-03-28;no;Belarus;94
2020-03-28;no;Belgium;9134
2020-03-28;no;Belize;2
2020-03-28;no;Benin;6
2020-03-28;no;Bhutan;3
2020-03-28;no;Bolivia;74
2020-03-28;no;Bosnia and Herzegovina;258
2020-03-28;no;Botswana;0
2020-03-28;no;Brazil;3904
2020-03-28;no;Brunei;120
2020-03-28;no;Bulgaria;331
2020-03-28;no;Burkina Faso;207
2020-03-28;no;Burma;8
2020-03-28;no;Burundi;0
2020-03-28;no;Cabo Verde;5
2020-03-28;no;Cambodia;99
2020-03-28;no;Cameroon;91
2020-03-28;no;Central African Republic;3
2020-03-28;no;Chad;3
2020-03-28;no;Chile;1909
2020-03-28;no;Colombia;608
2020-03-28;no;Comoros;0
2020-03-28;no;Congo (Brazzaville);4
2020-03-28;no;Congo (Kinshasa);65
2020-03-28;no;Costa Rica;295
2020-03-28;no;Cote d'Ivoire;101
2020-03-28;no;Croatia;657
2020-03-28;no;Cuba;119
2020-03-28;no;Cyprus;179
2020-03-28;no;Czechia;2631
2020-03-28;no;Denmark;2201
2020-03-28;no;Diamond Princess;712
2020-03-28;no;Djibouti;14
2020-03-28;no;Dominica;11
2020-03-28;no;Dominican Republic;719
2020-03-28;no;Ecuador;1823
2020-03-28;no;Egypt;576
2020-03-28;no;El Salvador;19
2020-03-28;no;Equatorial Guinea;12
2020-03-28;no;Eritrea;6
2020-03-28;no;Estonia;645
2020-03-28;no;Eswatini;9
2020-03-28;no;Ethiopia;16
2020-03-28;no;Fiji;5
2020-03-28;no;Finland;1167
2020-03-28;no;France;37575
2020-03-28;no;Gabon;7
2020-03-28;no;Gambia;3
2020-03-28;no;Georgia;90
2020-03-28;no;Germany;57695
2020-03-28;no;Ghana;141
2020-03-28;no;Greece;1061
2020-03-28;no;Grenada;7
2020-03-28;no;Guatemala;34
2020-03-28;no;Guinea;8
2020-03-28;no;Guinea-Bissau;2
2020-03-28;no;Guyana;8
2020-03-28;no;Haiti;8
2020-03-28;no;Holy See;6
2020-03-28;no;Honduras;95
2020-03-28;no;Hungary;343
2020-03-28;no;Iceland;963
2020-03-28;no;India;987
2020-03-28;no;Indonesia;1155
2020-03-28;no;Iran;35408
2020-03-28;no;Iraq;506
2020-03-28;no;Ireland;2415
2020-03-28;no;Israel;3619
2020-03-28;no;Italy;92472
2020-03-28;no;Jamaica;30
2020-03-28;no;Japan;1693
2020-03-28;no;Jordan;246
2020-03-28;no;Kazakhstan;228
2020-03-28;no;Kenya;38
2020-03-28;no;Korea, South;9478
2020-03-28;no;Kosovo;91
2020-03-28;no;Kuwait;235
2020-03-28;no;Kyrgyzstan;58
2020-03-28;no;Laos;8
2020-03-28;no;Latvia;305
2020-03-28;no;Lebanon;412
2020-03-28;no;Lesotho;0
2020-03-28;no;Liberia;3
2020-03-28;no;Libya;3
2020-03-28;no;Liechtenstein;56
2020-03-28;no;Lithuania;394
2020-03-28;no;Luxembourg;1831
2020-03-28;no;MS Zaandam;2
2020-03-28;no;Madagascar;26
2020-03-28;no;Malawi;0
2020-03-28;no;Malaysia;2320
2020-03-28;no;Maldives;16
2020-03-28;no;Mali;18
2020-03-28;no;Malta;149
2020-03-28;no;Mauritania;5
2020-03-28;no;Mauritius;102
2020-03-28;no;Mexico;848
2020-03-28;no;Moldova;231
2020-03-28;no;Monaco;42
2020-03-28;no;Mongolia;12
2020-03-28;no;Montenegro;84
2020-03-28;no;Morocco;402
2020-03-28;no;Mozambique;8
2020-03-28;no;Namibia;8
2020-03-28;no;Nepal;5
2020-03-28;no;Netherlands;9762
2020-03-28;no;New Zealand;451
2020-03-28;no;Nicaragua;4
2020-03-28;no;Niger;10
2020-03-28;no;Nigeria;89
2020-03-28;no;North Macedonia;241
2020-03-28;no;Norway;4015
2020-03-28;no;Oman;152
2020-03-28;no;Pakistan;1597
2020-03-28;no;Panama;786
2020-03-28;no;Papua New Guinea;1
2020-03-28;no;Paraguay;56
2020-03-28;no;Peru;671
2020-03-28;no;Philippines;1075
2020-03-28;no;Poland;1638
2020-03-28;no;Portugal;5170
2020-03-28;no;Qatar;590
2020-03-28;no;Romania;1452
2020-03-28;no;Russia;1264
2020-03-28;no;Rwanda;60
2020-03-28;no;Saint Kitts and Nevis;2
2020-03-28;no;Saint Lucia;3
2020-03-28;no;Saint Vincent and the Grenadines;1
2020-03-28;no;San Marino;224
2020-03-28;no;Sao Tome and Principe;0
2020-03-28;no;Saudi Arabia;1203
2020-03-28;no;Senegal;130
2020-03-28;no;Serbia;659
2020-03-28;no;Seychelles;8
2020-03-28;no;Sierra Leone;0
2020-03-28;no;Singapore;802
2020-03-28;no;Slovakia;292
2020-03-28;no;Slovenia;684
2020-03-28;no;Somalia;3
2020-03-28;no;South Africa;1187
2020-03-28;no;South Sudan;0
2020-03-28;no;Spain;73235
2020-03-28;no;Sri Lanka;113
2020-03-28;no;Sudan;5
2020-03-28;no;Suriname;8
2020-03-28;no;Sweden;3447
2020-03-28;no;Switzerland;14076
2020-03-28;no;Syria;5
2020-03-28;no;Taiwan*;283
2020-03-28;no;Tajikistan;0
2020-03-28;no;Tanzania;14
2020-03-28;no;Thailand;1245
2020-03-28;no;Timor-Leste;1
2020-03-28;no;Togo;25
2020-03-28;no;Trinidad and Tobago;74
2020-03-28;no;Tunisia;278
2020-03-28;no;Turkey;7402
2020-03-28;no;US;122054
2020-03-28;no;Uganda;30
2020-03-28;no;Ukraine;356
2020-03-28;no;United Arab Emirates;468
2020-03-28;no;United Kingdom;17089
2020-03-28;no;Uruguay;303
2020-03-28;no;Uzbekistan;104
2020-03-28;no;Venezuela;119
2020-03-28;no;Vietnam;174
2020-03-28;no;West Bank and Gaza;98
2020-03-28;no;Western Sahara;0
2020-03-28;no;Yemen;0
2020-03-28;no;Zambia;28
2020-03-28;no;Zimbabwe;7
2020-03-29;Alberta;Canada;621
2020-03-29;Anguilla;United Kingdom;2
2020-03-29;Anhui;China;990
2020-03-29;Aruba;Netherlands;50
2020-03-29;Australian Capital Territory;Australia;77
2020-03-29;Beijing;China;577
2020-03-29;Bermuda;United Kingdom;22
2020-03-29;Bonaire, Sint Eustatius and Saba;Netherlands;0
2020-03-29;British Columbia;Canada;884
2020-03-29;British Virgin Islands;United Kingdom;2
2020-03-29;Cayman Islands;United Kingdom;8
2020-03-29;Channel Islands;United Kingdom;108
2020-03-29;Chongqing;China;579
2020-03-29;Curacao;Netherlands;8
2020-03-29;Diamond Princess;Canada;0
2020-03-29;Falkland Islands (Malvinas);United Kingdom;0
2020-03-29;Faroe Islands;Denmark;159
2020-03-29;French Guiana;France;28
2020-03-29;French Polynesia;France;30
2020-03-29;Fujian;China;338
2020-03-29;Gansu;China;138
2020-03-29;Gibraltar;United Kingdom;65
2020-03-29;Grand Princess;Canada;13
2020-03-29;Greenland;Denmark;10
2020-03-29;Guadeloupe;France;106
2020-03-29;Guangdong;China;1475
2020-03-29;Guangxi;China;254
2020-03-29;Guizhou;China;146
2020-03-29;Hainan;China;168
2020-03-29;Hebei;China;319
2020-03-29;Heilongjiang;China;484
2020-03-29;Henan;China;1276
2020-03-29;Hong Kong;China;641
2020-03-29;Hubei;China;67801
2020-03-29;Hunan;China;1018
2020-03-29;Inner Mongolia;China;95
2020-03-29;Isle of Man;United Kingdom;42
2020-03-29;Jiangsu;China;644
2020-03-29;Jiangxi;China;937
2020-03-29;Jilin;China;98
2020-03-29;Liaoning;China;134
2020-03-29;Macau;China;37
2020-03-29;Manitoba;Canada;72
2020-03-29;Martinique;France;93
2020-03-29;Mayotte;France;63
2020-03-29;Montserrat;United Kingdom;5
2020-03-29;New Brunswick;Canada;66
2020-03-29;New Caledonia;France;15
2020-03-29;New South Wales;Australia;1791
2020-03-29;Newfoundland and Labrador;Canada;135
2020-03-29;Ningxia;China;75
2020-03-29;Northern Territory;Australia;15
2020-03-29;Northwest Territories;Canada;1
2020-03-29;Nova Scotia;Canada;122
2020-03-29;Ontario;Canada;1355
2020-03-29;Prince Edward Island;Canada;11
2020-03-29;Qinghai;China;18
2020-03-29;Quebec;Canada;2840
2020-03-29;Queensland;Australia;656
2020-03-29;Reunion;France;183
2020-03-29;Saint Barthelemy;France;5
2020-03-29;Saint Pierre and Miquelon;France;0
2020-03-29;Saskatchewan;Canada;156
2020-03-29;Shaanxi;China;253
2020-03-29;Shandong;China;772
2020-03-29;Shanghai;China;492
2020-03-29;Shanxi;China;136
2020-03-29;Sichuan;China;550
2020-03-29;Sint Maarten;Netherlands;6
2020-03-29;South Australia;Australia;299
2020-03-29;St Martin;France;11
2020-03-29;Tasmania;Australia;66
2020-03-29;Tianjin;China;166
2020-03-29;Tibet;China;1
2020-03-29;Turks and Caicos Islands;United Kingdom;4
2020-03-29;Victoria;Australia;769
2020-03-29;Western Australia;Australia;311
2020-03-29;Xinjiang;China;76
2020-03-29;Yukon;Canada;4
2020-03-29;Yunnan;China;180
2020-03-29;Zhejiang;China;1254
2020-03-29;no;Afghanistan;120
2020-03-29;no;Albania;212
2020-03-29;no;Algeria;511
2020-03-29;no;Andorra;334
2020-03-29;no;Angola;7
2020-03-29;no;Antigua and Barbuda;7
2020-03-29;no;Argentina;745
2020-03-29;no;Armenia;424
2020-03-29;no;Austria;8788
2020-03-29;no;Azerbaijan;209
2020-03-29;no;Bahamas;11
2020-03-29;no;Bahrain;499
2020-03-29;no;Bangladesh;48
2020-03-29;no;Barbados;33
2020-03-29;no;Belarus;94
2020-03-29;no;Belgium;10836
2020-03-29;no;Belize;2
2020-03-29;no;Benin;6
2020-03-29;no;Bhutan;4
2020-03-29;no;Bolivia;81
2020-03-29;no;Bosnia and Herzegovina;323
2020-03-29;no;Botswana;0
2020-03-29;no;Brazil;4256
2020-03-29;no;Brunei;126
2020-03-29;no;Bulgaria;346
2020-03-29;no;Burkina Faso;222
2020-03-29;no;Burma;10
2020-03-29;no;Burundi;0
2020-03-29;no;Cabo Verde;6
2020-03-29;no;Cambodia;103
2020-03-29;no;Cameroon;139
2020-03-29;no;Central African Republic;3
2020-03-29;no;Chad;3
2020-03-29;no;Chile;2139
2020-03-29;no;Colombia;702
2020-03-29;no;Comoros;0
2020-03-29;no;Congo (Brazzaville);19
2020-03-29;no;Congo (Kinshasa);65
2020-03-29;no;Costa Rica;314
2020-03-29;no;Cote d'Ivoire;165
2020-03-29;no;Croatia;713
2020-03-29;no;Cuba;139
2020-03-29;no;Cyprus;214
2020-03-29;no;Czechia;2817
2020-03-29;no;Denmark;2395
2020-03-29;no;Diamond Princess;712
2020-03-29;no;Djibouti;18
2020-03-29;no;Dominica;11
2020-03-29;no;Dominican Republic;859
2020-03-29;no;Ecuador;1924
2020-03-29;no;Egypt;609
2020-03-29;no;El Salvador;24
2020-03-29;no;Equatorial Guinea;12
2020-03-29;no;Eritrea;12
2020-03-29;no;Estonia;679
2020-03-29;no;Eswatini;9
2020-03-29;no;Ethiopia;21
2020-03-29;no;Fiji;5
2020-03-29;no;Finland;1240
2020-03-29;no;France;40174
2020-03-29;no;Gabon;7
2020-03-29;no;Gambia;4
2020-03-29;no;Georgia;91
2020-03-29;no;Germany;62095
2020-03-29;no;Ghana;152
2020-03-29;no;Greece;1156
2020-03-29;no;Grenada;9
2020-03-29;no;Guatemala;34
2020-03-29;no;Guinea;16
2020-03-29;no;Guinea-Bissau;2
2020-03-29;no;Guyana;8
2020-03-29;no;Haiti;15
2020-03-29;no;Holy See;6
2020-03-29;no;Honduras;110
2020-03-29;no;Hungary;408
2020-03-29;no;Iceland;1020
2020-03-29;no;India;1024
2020-03-29;no;Indonesia;1285
2020-03-29;no;Iran;38309
2020-03-29;no;Iraq;547
2020-03-29;no;Ireland;2615
2020-03-29;no;Israel;4247
2020-03-29;no;Italy;97689
2020-03-29;no;Jamaica;32
2020-03-29;no;Japan;1866
2020-03-29;no;Jordan;259
2020-03-29;no;Kazakhstan;284
2020-03-29;no;Kenya;42
2020-03-29;no;Korea, South;9583
2020-03-29;no;Kosovo;94
2020-03-29;no;Kuwait;255
2020-03-29;no;Kyrgyzstan;84
2020-03-29;no;Laos;8
2020-03-29;no;Latvia;347
2020-03-29;no;Lebanon;438
2020-03-29;no;Lesotho;0
2020-03-29;no;Liberia;3
2020-03-29;no;Libya;8
2020-03-29;no;Liechtenstein;56
2020-03-29;no;Lithuania;460
2020-03-29;no;Luxembourg;1950
2020-03-29;no;MS Zaandam;2
2020-03-29;no;Madagascar;39
2020-03-29;no;Malawi;0
2020-03-29;no;Malaysia;2470
2020-03-29;no;Maldives;17
2020-03-29;no;Mali;18
2020-03-29;no;Malta;151
2020-03-29;no;Mauritania;5
2020-03-29;no;Mauritius;107
2020-03-29;no;Mexico;993
2020-03-29;no;Moldova;263
2020-03-29;no;Monaco;46
2020-03-29;no;Mongolia;12
2020-03-29;no;Montenegro;85
2020-03-29;no;Morocco;479
2020-03-29;no;Mozambique;8
2020-03-29;no;Namibia;11
2020-03-29;no;Nepal;5
2020-03-29;no;Netherlands;10866
2020-03-29;no;New Zealand;514
2020-03-29;no;Nicaragua;4
2020-03-29;no;Niger;18
2020-03-29;no;Nigeria;111
2020-03-29;no;North Macedonia;259
2020-03-29;no;Norway;4284
2020-03-29;no;Oman;167
2020-03-29;no;Pakistan;1717
2020-03-29;no;Panama;901
2020-03-29;no;Papua New Guinea;1
2020-03-29;no;Paraguay;59
2020-03-29;no;Peru;852
2020-03-29;no;Philippines;1418
2020-03-29;no;Poland;1862
2020-03-29;no;Portugal;5962
2020-03-29;no;Qatar;634
2020-03-29;no;Romania;1815
2020-03-29;no;Russia;1534
2020-03-29;no;Rwanda;70
2020-03-29;no;Saint Kitts and Nevis;2
2020-03-29;no;Saint Lucia;9
2020-03-29;no;Saint Vincent and the Grenadines;1
2020-03-29;no;San Marino;224
2020-03-29;no;Sao Tome and Principe;0
2020-03-29;no;Saudi Arabia;1299
2020-03-29;no;Senegal;142
2020-03-29;no;Serbia;741
2020-03-29;no;Seychelles;8
2020-03-29;no;Sierra Leone;0
2020-03-29;no;Singapore;844
2020-03-29;no;Slovakia;314
2020-03-29;no;Slovenia;730
2020-03-29;no;Somalia;3
2020-03-29;no;South Africa;1280
2020-03-29;no;South Sudan;0
2020-03-29;no;Spain;80110
2020-03-29;no;Sri Lanka;117
2020-03-29;no;Sudan;6
2020-03-29;no;Suriname;8
2020-03-29;no;Sweden;3700
2020-03-29;no;Switzerland;14829
